,structure,Density
11520,qmof-9dc3f95,2.40996
11521,qmof-f60d075,1.03768
11522,qmof-5b2a0f0,1.53654
11523,qmof-6c8936d,0.912781
11524,qmof-96bd2de,2.52923
11525,qmof-02b8805,1.73957
11526,qmof-c025390,0.981158
11527,qmof-2846d73,0.786858
11528,qmof-19f76d2,1.11262
11529,qmof-bc8f74e,0.37396
11530,qmof-198e8dc,1.889
11531,qmof-ed04002,1.25792
11532,qmof-3a4af0d,1.84274
11533,qmof-1bbf0a2,2.46339
11534,qmof-01a84ba,2.50689
11535,qmof-87276cb,0.994655
11536,qmof-132bbae,1.83855
11537,qmof-476a5b8,1.52631
11538,qmof-f8fe9ac,1.84523
11539,qmof-a59565c,1.69037
11540,qmof-c0bb078,1.74912
11541,qmof-45689c4,1.8748
11542,qmof-6dfa47c,1.60272
11543,qmof-57086c9,3.6084
11544,qmof-5b8ae7a,3.12338
11545,qmof-c18c33c,2.93012
11546,qmof-be2d371,1.6508
11547,qmof-df50092,1.51402
11548,qmof-2102beb,1.58645
11549,qmof-918ee50,1.63849
11550,qmof-eb9b4b0,1.02036
11551,qmof-a34800e,1.25061
11552,qmof-4fd1b6f,2.18728
11553,qmof-d655f8d,1.66843
11554,qmof-c05888d,1.68797
11555,qmof-7a6767f,1.58204
11556,qmof-cbd795c,1.21151
11557,qmof-eb404c8,0.761531
11558,qmof-3503fd0,2.31864
11559,qmof-340dc4f,2.05065
11560,qmof-5253809,1.61464
11561,qmof-2fa85e9,1.36299
11562,qmof-68f3526,1.22637
11563,qmof-d8b8533,2.529
11564,qmof-5ce863d,1.96063
11565,qmof-bd5b750,0.643665
11566,qmof-06ce631,1.7184
11567,qmof-780a91f,1.95667
11568,qmof-0ea1d91,1.78775
11569,qmof-94f603c,4.03925
11570,qmof-4e55d23,1.64038
11571,qmof-a1dfcbf,1.49356
11572,qmof-e4313c2,1.47704
11573,qmof-df25b54,1.18736
11574,qmof-13889cb,1.27765
11575,qmof-b7ca690,0.64721
11576,qmof-ae1b6bd,1.68468
11577,qmof-948e0af,1.37377
11578,qmof-073a0d6,1.64941
11579,qmof-810dc2c,1.43338
11580,qmof-6c0ffdd,1.5565
11581,qmof-bf0b336,5.23277
11582,qmof-e7e20c9,2.48092
11583,qmof-be6c3f5,1.41156
11584,qmof-d90261d,2.32934
11585,qmof-cb06477,1.91429
11586,qmof-651fd87,0.994017
11587,qmof-878c6f5,2.25394
11588,qmof-7d828a1,2.67736
11589,qmof-fc93e58,1.5784
11590,qmof-fbea80f,1.27248
11591,qmof-2c4c625,1.65517
11592,qmof-1e236f9,1.61588
11593,qmof-24c1355,3.62642
11594,qmof-e26dd14,2.69074
11595,qmof-acaa637,1.85353
11596,qmof-bd72da2,2.84237
11597,qmof-ec8a9b7,0.999634
11598,qmof-d192e8d,1.02796
11599,qmof-dc456e9,2.29467
11600,qmof-e6da489,2.14323
11601,qmof-c855c74,1.74787
11602,qmof-2fb3ec3,2.26926
11603,qmof-5404d7b,1.76066
11604,qmof-64828d7,1.63228
11605,qmof-828e765,2.49032
11606,qmof-a5592dd,3.40497
11607,qmof-cecbcd8,1.85236
11608,qmof-15fdf79,1.67023
11609,qmof-2e7bf46,1.78912
11610,qmof-5ea29db,2.73692
11611,qmof-610a5df,1.73815
11612,qmof-9e3cf39,1.64862
11613,qmof-137c759,1.94581
11614,qmof-b7dbb38,1.72857
11615,qmof-7501cda,1.41956
11616,qmof-4c113e7,2.02723
11617,qmof-60db40b,2.81413
11618,qmof-1401390,1.09468
11619,qmof-051ebe1,2.26219
11620,qmof-4024415,2.30448
11621,qmof-e8bfbcc,1.72216
11622,qmof-f73a75b,1.49508
11623,qmof-86a8270,1.65858
11624,qmof-2cfeca5,1.887
11625,qmof-1246441,2.00681
11626,qmof-ac2a5eb,1.43775
11627,qmof-7203761,1.16647
11628,qmof-ec24f88,1.33495
11629,qmof-ceaa98a,2.1401
11630,qmof-9c92284,0.621912
11631,qmof-6b45ff6,1.73132
11632,qmof-06ea742,1.92197
11633,qmof-1ac2507,1.63741
11634,qmof-e1269cf,1.7794
11635,qmof-7209f04,1.7325
11636,qmof-14584db,1.49998
11637,qmof-8c8b556,1.75489
11638,qmof-082961d,1.63472
11639,qmof-1231f0a,1.82728
11640,qmof-f609513,1.57979
11641,qmof-b7e8393,1.4952
11642,qmof-3091256,2.01709
11643,qmof-a740630,2.10377
11644,qmof-a7ec253,1.86115
11645,qmof-dc281d9,2.92392
11646,qmof-1c7a916,2.79486
11647,qmof-81a163c,2.00304
11648,qmof-1e427c5,1.67289
11649,qmof-4b5a943,0.487889
11650,qmof-68a1a29,1.10952
11651,qmof-6bef8c5,1.13486
11652,qmof-0410c7c,1.55926
11653,qmof-22e67b2,1.66667
11654,qmof-9352463,1.83152
11655,qmof-a4260ff,1.89793
11656,qmof-9bfdab6,0.744079
11657,qmof-d9102fc,2.07138
11658,qmof-14fa587,1.70717
11659,qmof-e59232d,1.96541
11660,qmof-349a9a4,0.674816
11661,qmof-0e73e01,2.0722
11662,qmof-860810d,0.900807
11663,qmof-61991de,0.886692
11664,qmof-284b001,2.14622
11665,qmof-75a2dcd,1.99035
11666,qmof-e866848,1.07322
11667,qmof-cd51998,3.42535
11668,qmof-8c7637f,3.3024
11669,qmof-1cce90f,2.79479
11670,qmof-6494c32,1.72309
11671,qmof-54bab96,1.34918
11672,qmof-3254029,2.36352
11673,qmof-9570dfb,2.07309
11674,qmof-5f3f601,1.31129
11675,qmof-14f9393,1.00754
11676,qmof-37173e4,1.31956
11677,qmof-ee30d4a,2.19608
11678,qmof-efb1a27,1.92134
11679,qmof-b5a4fdc,2.16039
11680,qmof-e18f086,2.13601
11681,qmof-3a4aed5,1.62135
11682,qmof-bc1ce5c,1.63923
11683,qmof-3c6146b,1.61047
11684,qmof-04f1cc1,1.06864
11685,qmof-c403bec,0.43517
11686,qmof-970d4a2,2.12137
11687,qmof-80c1ca8,1.51489
11688,qmof-288158a,2.29079
11689,qmof-5fd4252,0.527816
11690,qmof-6b82caa,1.72809
11691,qmof-df68ca3,1.50503
11692,qmof-89fbdfe,0.872561
11693,qmof-5313422,2.1396
11694,qmof-e758e02,1.53527
11695,qmof-447061d,1.3396
11696,qmof-861877e,2.85464
11697,qmof-aae4521,1.61422
11698,qmof-043c0a6,2.56767
11699,qmof-0fe982a,2.51162
11700,qmof-9bd9e21,1.972
11701,qmof-6aa9d97,1.42585
11702,qmof-3c9c79f,0.631896
11703,qmof-f7bdc4d,1.40242
11704,qmof-8958149,2.35675
11705,qmof-322e474,1.33142
11706,qmof-a8e03e4,1.80002
11707,qmof-5275c6d,2.76667
11708,qmof-e0cbc06,1.95985
11709,qmof-19c6b8e,2.12422
11710,qmof-22695b0,1.83152
11711,qmof-d969c5f,2.7486
11712,qmof-ad75812,1.82367
11713,qmof-b505ebc,1.96342
11714,qmof-32cddef,1.76013
11715,qmof-8a22665,2.49301
11716,qmof-63fddcc,2.51322
11717,qmof-5f50532,2.06127
11718,qmof-0e64acd,0.881778
11719,qmof-431c61c,1.45394
11720,qmof-c08af26,2.93905
11721,qmof-abbe204,1.05727
11722,qmof-6a2f4c9,2.1522
11723,qmof-21e5b1b,1.70112
11724,qmof-c031e4d,1.42114
11725,qmof-8e887a1,2.26243
11726,qmof-989c153,1.43293
11727,qmof-16ba929,1.61152
11728,qmof-aa90302,2.11376
11729,qmof-b6a8795,2.0161
11730,qmof-d08b940,2.05398
11731,qmof-45ac375,0.512315
11732,qmof-42e8bf9,1.28675
11733,qmof-3eecf64,2.36479
11734,qmof-19b5170,1.3144
11735,qmof-50b0e76,1.81849
11736,qmof-2ae67fa,2.72196
11737,qmof-f848e64,1.42822
11738,qmof-009a8f3,2.03662
11739,qmof-759863e,1.75071
11740,qmof-082c84f,2.34851
11741,qmof-62890e4,0.995795
11742,qmof-73ef0e4,1.91846
11743,qmof-263b2dd,0.681781
11744,qmof-d09389e,3.57842
11745,qmof-1b50519,1.62597
11746,qmof-c48197a,2.30131
11747,qmof-e31f193,1.67081
11748,qmof-e9437e6,1.17516
11749,qmof-4917b6a,1.63644
11750,qmof-4d60806,2.29097
11751,qmof-bd5e7e0,1.928
11752,qmof-a3a6bff,2.10599
11753,qmof-ef93a15,0.598391
11754,qmof-a830d46,2.29031
11755,qmof-bae163d,0.920065
11756,qmof-7ece11a,1.8381
11757,qmof-14c725f,0.401721
11758,qmof-7c62c84,1.17544
11759,qmof-36d7c8b,1.64283
11760,qmof-fdde254,1.54381
11761,qmof-521818e,2.58853
11762,qmof-e0e24d6,2.54302
11763,qmof-3d6f298,1.94783
11764,qmof-683accb,0.584393
11765,qmof-d4963a6,0.622803
11766,qmof-6db0296,1.49274
11767,qmof-3f2cc61,1.70515
11768,qmof-32457b4,1.56686
11769,qmof-1b1031a,1.98514
11770,qmof-11b275c,1.97315
11771,qmof-ea5d153,2.03136
11772,qmof-1254924,2.52866
11773,qmof-14548f8,1.68253
11774,qmof-90271e6,2.07953
11775,qmof-5bef8de,1.75212
11776,qmof-91374f9,1.91924
11777,qmof-d4520a2,2.35359
11778,qmof-4df7a58,2.501
11779,qmof-bd86391,2.19448
11780,qmof-0a1db90,2.18218
11781,qmof-ad52eb9,2.17957
11782,qmof-a85c892,1.02667
11783,qmof-5bf570d,3.45393
11784,qmof-09bb6ee,0.998238
11785,qmof-65b3da9,1.28322
11786,qmof-0f2f881,1.51938
11787,qmof-de33b49,1.41581
11788,qmof-1f55141,0.992243
11789,qmof-c0c19d2,0.999176
11790,qmof-cf5a8b5,1.11549
11791,qmof-26b1eed,1.42313
11792,qmof-2ea3b1f,2.88822
11793,qmof-2cc02cf,0.886393
11794,qmof-8f360ff,2.00935
11795,qmof-3a7ba2f,1.76267
11796,qmof-f8f1488,2.26306
11797,qmof-a1ad69d,1.83283
11798,qmof-1872d69,2.66306
11799,qmof-c1af071,2.82472
11800,qmof-7979b73,1.46347
11801,qmof-e71ede6,0.730106
11802,qmof-77dada2,2.10139
11803,qmof-77349f4,0.913595
11804,qmof-3318002,1.71881
11805,qmof-addd68a,2.84964
11806,qmof-09e46be,1.04205
11807,qmof-d5e3f1f,1.63321
11808,qmof-dc77ffa,0.562922
11809,qmof-8994818,1.18236
11810,qmof-f899dd4,1.25032
11811,qmof-1fc378d,1.78646
11812,qmof-8b54b98,0.420127
11813,qmof-b01daa3,2.13605
11814,qmof-9eeead2,1.2055
11815,qmof-972e98d,1.26821
11816,qmof-607603f,1.77004
11817,qmof-61d14dd,2.4371
11818,qmof-afb876a,2.84534
11819,qmof-01ddc61,1.97967
11820,qmof-09d5a30,1.62236
11821,qmof-762fe76,1.36456
11822,qmof-934b70f,1.51956
11823,qmof-fe7c85d,1.87436
11824,qmof-fc46360,2.53848
11825,qmof-3a7368c,1.79357
11826,qmof-c19b211,1.25048
11827,qmof-52d763a,3.17444
11828,qmof-1360e97,1.70603
11829,qmof-f956001,1.56886
11830,qmof-57c627b,2.99939
11831,qmof-0126d83,1.69652
11832,qmof-da2b203,1.68352
11833,qmof-1d2aeb7,0.858867
11834,qmof-19ac3b5,2.25743
11835,qmof-180ee5c,1.77217
11836,qmof-159127d,1.24869
11837,qmof-2eac6d3,2.15752
11838,qmof-46c0431,2.32621
11839,qmof-7ac41d1,2.15276
11840,qmof-ec54d11,1.0301
11841,qmof-2cc3702,1.57983
11842,qmof-f2a6b8c,2.2258
11843,qmof-3095be4,1.67634
11844,qmof-cb28ce2,3.08094
11845,qmof-fcdc951,1.57377
11846,qmof-a72a815,1.69697
11847,qmof-70b56d2,1.88851
11848,qmof-e5a5a08,0.917353
11849,qmof-182ba74,1.69481
11850,qmof-8e2852e,1.75304
11851,qmof-8cc5219,1.18523
11852,qmof-eaf7a5c,0.808707
11853,qmof-a3a2ba3,2.11448
11854,qmof-a80386d,2.58262
11855,qmof-1e2bfe2,2.34037
11856,qmof-05dadc1,2.06497
11857,qmof-150781e,1.94252
11858,qmof-2308de6,0.695211
11859,qmof-8539847,1.78473
11860,qmof-fbdfba6,1.6756
11861,qmof-d54f310,1.95255
11862,qmof-eb05844,2.11652
11863,qmof-cebd596,1.95377
11864,qmof-a248a94,1.61357
11865,qmof-3c78578,2.41374
11866,qmof-585ceb5,0.266976
11867,qmof-eaee57b,1.16712
11868,qmof-4c15177,1.48039
11869,qmof-dc01ec5,1.9153
11870,qmof-808d81c,2.32407
11871,qmof-69fc545,1.84498
11872,qmof-115bd6e,2.65305
11873,qmof-612073b,2.12758
11874,qmof-10ddadb,2.07517
11875,qmof-f66185a,2.41191
11876,qmof-5d1b432,2.50943
11877,qmof-c933b3d,1.75555
11878,qmof-1cec922,1.94076
11879,qmof-7e67998,2.452
11880,qmof-45a5d71,2.03029
11881,qmof-bb48b07,1.58156
11882,qmof-d992032,1.19611
11883,qmof-050c6ef,1.49503
11884,qmof-c6615e4,1.33788
11885,qmof-2799dff,2.10922
11886,qmof-a72a09b,1.58938
11887,qmof-523c57d,1.34069
11888,qmof-a383305,2.41822
11889,qmof-fa1a447,1.47273
11890,qmof-4432ff1,1.80604
11891,qmof-ff83df9,1.69783
11892,qmof-cacb6b5,1.63952
11893,qmof-25cb0aa,1.44747
11894,qmof-af5c9df,1.52565
11895,qmof-5eeb6a4,1.33712
11896,qmof-efedb54,1.34626
11897,qmof-c27282a,1.50856
11898,qmof-dd9715b,2.73106
11899,qmof-541d78e,0.907734
11900,qmof-0e0e075,1.65095
11901,qmof-20616d3,1.92397
11902,qmof-942e53d,1.33289
11903,qmof-48a6d20,1.78849
11904,qmof-16b5b77,1.81212
11905,qmof-3c0ccb3,1.53777
11906,qmof-e6be400,2.18254
11907,qmof-00a989b,1.94062
11908,qmof-5ca2d92,1.78794
11909,qmof-c6e68a4,1.43654
11910,qmof-993b30b,2.06393
11911,qmof-cc53b25,1.8207
11912,qmof-4dc80e6,2.53251
11913,qmof-87204b7,0.933832
11914,qmof-3ae46b1,1.87143
11915,qmof-9062b93,1.30836
11916,qmof-20abef6,1.33542
11917,qmof-52799e2,0.754128
11918,qmof-548e234,1.32311
11919,qmof-f103f24,2.38173
11920,qmof-5c8908e,1.79374
11921,qmof-c992d6c,2.10493
11922,qmof-02c07e3,1.14958
11923,qmof-40b4826,0.851517
11924,qmof-a4a4669,2.36361
11925,qmof-ac2095e,2.51566
11926,qmof-e6895cb,2.02156
11927,qmof-06a123a,2.073
11928,qmof-4dbc000,2.28755
11929,qmof-e9a4825,1.55641
11930,qmof-e917997,0.829135
11931,qmof-4601994,1.46302
11932,qmof-74c20e7,2.76634
11933,qmof-f645d00,2.45535
11934,qmof-c96d53b,1.40433
11935,qmof-946ef24,0.290348
11936,qmof-b7c1288,1.89938
11937,qmof-c0fea9d,1.0076
11938,qmof-ac134b6,1.36835
11939,qmof-5c5f15c,2.55977
11940,qmof-ea67c6a,0.450565
11941,qmof-3b090b8,1.02435
11942,qmof-eec0cfe,2.19396
11943,qmof-8c3a7df,1.8904
11944,qmof-8f9b8e4,1.85844
11945,qmof-b7a2094,1.91896
11946,qmof-20923d9,1.76636
11947,qmof-1a49402,1.67513
11948,qmof-95de84b,1.09726
11949,qmof-f2942aa,1.73717
11950,qmof-e64eb2b,0.381097
11951,qmof-98faec6,1.32514
11952,qmof-470d254,2.70758
11953,qmof-65e5c0d,1.53485
11954,qmof-12930dd,1.12226
11955,qmof-8741cdf,1.84655
11956,qmof-a7ffaa5,2.13861
11957,qmof-2c240b6,1.84995
11958,qmof-f7b6ddc,2.48387
11959,qmof-cad1202,1.83929
11960,qmof-ad7ba6d,0.406639
11961,qmof-fe2b16d,2.21068
11962,qmof-1750b6c,1.50907
11963,qmof-5523c6a,0.642808
11964,qmof-195ef6a,2.78448
11965,qmof-1cc7f79,2.44137
11966,qmof-1e5ca03,1.46749
11967,qmof-cd9bc22,1.87587
11968,qmof-80bbe89,2.15903
11969,qmof-ee3dca8,1.0458
11970,qmof-5c97ebc,2.64876
11971,qmof-fcf9e4e,2.18106
11972,qmof-129e0cb,1.09054
11973,qmof-50c40e5,2.17449
11974,qmof-9b166b1,0.561762
11975,qmof-1d52386,1.9324
11976,qmof-34bf84f,1.40833
11977,qmof-3cd4cbd,1.29887
11978,qmof-60306e3,1.71852
11979,qmof-faede09,0.597623
11980,qmof-1db67f1,0.675372
11981,qmof-bfc63fc,1.93296
11982,qmof-86a60b4,2.10045
11983,qmof-d4ec501,2.03958
11984,qmof-7465794,1.12207
11985,qmof-2320388,1.60911
11986,qmof-01f2716,1.6902
11987,qmof-704a813,2.60943
11988,qmof-7b85e02,0.436231
11989,qmof-295bf42,1.6927
11990,qmof-ca4d273,1.66176
11991,qmof-5b6ca4d,1.75434
11992,qmof-17ff882,2.60161
11993,qmof-f624613,0.378352
11994,qmof-99cdb42,1.62009
11995,qmof-84a1c20,1.06118
11996,qmof-f22d7b2,1.96167
11997,qmof-aa064b6,1.81011
11998,qmof-2f1a847,1.56318
11999,qmof-4af615b,1.74247
12000,qmof-2d7b141,1.34144
12001,qmof-708e4d8,2.38903
12002,qmof-ab3cb93,0.475282
12003,qmof-998553b,1.82282
12004,qmof-6df82d9,1.55889
12005,qmof-797a5a3,2.06925
12006,qmof-375c7bc,1.54071
12007,qmof-58c25d6,1.1513
12008,qmof-04cc501,1.90352
12009,qmof-cabb2ed,1.54433
12010,qmof-7754334,1.67711
12011,qmof-7885ed1,2.85514
12012,qmof-302ad52,0.715764
12013,qmof-7aebbbb,0.170104
12014,qmof-07042a4,0.563421
12015,qmof-f061a67,1.83026
12016,qmof-113a0d9,3.04701
12017,qmof-9c5f912,0.792949
12018,qmof-66c96d5,2.26388
12019,qmof-144d405,0.319308
12020,qmof-0166122,0.420308
12021,qmof-0ada7fa,1.66088
12022,qmof-d14fd27,0.442229
12023,qmof-2418d4d,1.46181
12024,qmof-fc77380,1.56619
12025,qmof-70b9348,2.42491
12026,qmof-f5289d1,0.353712
12027,qmof-90245ee,2.11787
12028,qmof-2383028,1.6493
12029,qmof-faed9c6,1.66636
12030,qmof-93ecc7d,0.704831
12031,qmof-4b5e7db,2.00204
12032,qmof-35c6fe6,1.6885
12033,qmof-bbe92eb,2.83969
12034,qmof-38e5535,1.7736
12035,qmof-b74c4c7,0.724062
12036,qmof-b115514,1.8721
12037,qmof-d66d109,1.23918
12038,qmof-be54856,0.612856
12039,qmof-132de4e,2.19615
12040,qmof-6810890,3.11796
12041,qmof-d6ddf36,1.53845
12042,qmof-c94efcd,1.75519
12043,qmof-410f77a,1.73885
12044,qmof-c12d610,1.5335
12045,qmof-922fdba,0.461285
12046,qmof-39a14c2,0.369772
12047,qmof-0906587,1.94067
12048,qmof-79335f7,1.11161
12049,qmof-d14ddee,0.873848
12050,qmof-a645700,2.40527
12051,qmof-2a5beeb,0.43087
12052,qmof-ae283f2,0.564608
12053,qmof-68977d1,1.78519
12054,qmof-fe80f7d,1.24704
12055,qmof-739453e,1.67368
12056,qmof-48b0e97,1.88609
12057,qmof-9433b10,1.62508
12058,qmof-ee04670,2.2434
12059,qmof-d83e85c,1.52079
12060,qmof-d01976c,2.29073
12061,qmof-3ad4380,2.08289
12062,qmof-8aba187,1.33107
12063,qmof-413f421,1.6098
12064,qmof-a144bb5,1.43302
12065,qmof-81946c9,2.0175
12066,qmof-a9ff051,1.80754
12067,qmof-641f68d,1.17808
12068,qmof-8363535,1.38062
12069,qmof-cc59fa2,1.17463
12070,qmof-1a22cb7,1.69542
12071,qmof-5741ef6,1.46021
12072,qmof-c312b02,2.222
12073,qmof-f72ed6d,1.71237
12074,qmof-6ef802e,0.739566
12075,qmof-f92e9aa,1.52947
12076,qmof-53df3c7,1.57177
12077,qmof-a0b0c6b,1.5877
12078,qmof-9fb6152,1.25055
12079,qmof-cb55880,2.08208
12080,qmof-8fdb398,1.55921
12081,qmof-c0580eb,1.25798
12082,qmof-3f54b7d,2.18636
12083,qmof-9cf4f45,1.92298
12084,qmof-41f5a4b,1.19586
12085,qmof-1150e7f,3.33109
12086,qmof-d049b42,1.75382
12087,qmof-b46941a,0.919136
12088,qmof-544348b,1.64541
12089,qmof-3e14d6e,2.07113
12090,qmof-9ef7236,1.51315
12091,qmof-d0ed08c,0.950797
12092,qmof-4b7ec93,1.90372
12093,qmof-6699615,1.66758
12094,qmof-535bd24,1.3198
12095,qmof-3d45a02,1.51664
12096,qmof-e6f2443,1.9485
12097,qmof-7fe879e,2.27075
12098,qmof-b1bdd96,1.8407
12099,qmof-6ad2d37,1.4963
12100,qmof-63be4cf,0.717452
12101,qmof-d30afbd,1.73007
12102,qmof-92f1c98,1.65554
12103,qmof-e428070,3.35404
12104,qmof-730a3ab,0.561452
12105,qmof-4e6762d,3.87539
12106,qmof-aa59780,0.770317
12107,qmof-ae1a03f,2.47341
12108,qmof-44ae5b4,1.83564
12109,qmof-d198a06,1.79492
12110,qmof-b46759a,1.87335
12111,qmof-15bd34b,0.748638
12112,qmof-41141ee,0.634971
12113,qmof-771df3f,1.58739
12114,qmof-6f69f19,1.54912
12115,qmof-555bddc,1.54973
12116,qmof-71f390e,2.04161
12117,qmof-2d27f5a,2.47045
12118,qmof-ff306b5,1.83776
12119,qmof-1b9756c,1.17935
12120,qmof-00eae24,0.806879
12121,qmof-7b9e8d1,1.60698
12122,qmof-f2c44d6,1.93816
12123,qmof-e40768f,1.88225
12124,qmof-d159ad9,1.1573
12125,qmof-72750b2,2.41962
12126,qmof-e7ba782,1.78714
12127,qmof-fc03278,1.6592
12128,qmof-307ad32,2.75615
12129,qmof-de728cd,1.69648
12130,qmof-a2a082e,1.74337
12131,qmof-0ca2c74,1.92691
12132,qmof-1d6527e,1.35784
12133,qmof-52782af,1.44511
12134,qmof-7f1a187,2.52906
12135,qmof-4a16101,1.43271
12136,qmof-3fdcc06,2.00987
12137,qmof-5d28c85,4.14211
12138,qmof-46ac557,1.08867
12139,qmof-0ba1320,1.51045
12140,qmof-f429f3b,1.91435
12141,qmof-09e1d24,0.948215
12142,qmof-1518089,1.24215
12143,qmof-157692e,2.48828
12144,qmof-e4e6540,2.68496
12145,qmof-90ea100,0.749134
12146,qmof-531406b,2.1591
12147,qmof-e5e66c6,1.69027
12148,qmof-412a7c1,1.08923
12149,qmof-c0c714d,2.01838
12150,qmof-6dc8152,1.71558
12151,qmof-ad3c4dd,1.32698
12152,qmof-d51ba98,1.63456
12153,qmof-b8692be,1.90398
12154,qmof-305d51c,2.97228
12155,qmof-ffe1312,1.77361
12156,qmof-27c07bc,2.2049
12157,qmof-9e9f1d7,1.94807
12158,qmof-561b7f4,1.94468
12159,qmof-d22ccb0,1.89794
12160,qmof-ca88ff8,2.04774
12161,qmof-1e4f7f4,1.36383
12162,qmof-015ecfe,1.56021
12163,qmof-b58de2b,0.39693
12164,qmof-34b5f2d,1.62807
12165,qmof-d73a212,1.65607
12166,qmof-71d4b85,1.12288
12167,qmof-a1ea762,1.63582
12168,qmof-2aecb3c,0.185596
12169,qmof-58640c4,1.76294
12170,qmof-2dc97fa,1.36013
12171,qmof-4f78903,1.65879
12172,qmof-e063fd7,1.76917
12173,qmof-a9a00b7,1.89551
12174,qmof-b923499,0.644046
12175,qmof-8802a19,1.94396
12176,qmof-134a580,0.960726
12177,qmof-402d188,1.92935
12178,qmof-30ebc55,1.74366
12179,qmof-0e31ab4,1.84932
12180,qmof-c3bfa40,3.04818
12181,qmof-0e4f65c,1.87028
12182,qmof-f6b20e5,1.54087
12183,qmof-d329f49,2.04391
12184,qmof-757860d,1.14407
12185,qmof-46598be,1.27849
12186,qmof-f90a6ed,1.86837
12187,qmof-7b915ca,1.5878
12188,qmof-fb15c25,0.547784
12189,qmof-798695d,1.95666
12190,qmof-3dbfef1,3.51675
12191,qmof-d17d6a6,2.11906
12192,qmof-f40f3e7,1.1054
12193,qmof-c64e1a1,1.78176
12194,qmof-3c665b8,1.87492
12195,qmof-5168b8c,2.24956
12196,qmof-87af48e,1.31272
12197,qmof-6b4d058,2.10349
12198,qmof-7b78274,2.23664
12199,qmof-43b5c02,3.57987
12200,qmof-a54ae56,1.60525
12201,qmof-561ba01,2.4154
12202,qmof-fb49a32,1.36658
12203,qmof-afb9195,2.03374
12204,qmof-3168ba7,0.526883
12205,qmof-d11fc4e,0.706486
12206,qmof-0454c23,1.55044
12207,qmof-7e03401,2.12745
12208,qmof-a2ed5ec,2.19394
12209,qmof-ad11f37,1.86956
12210,qmof-5c9a8d6,1.76655
12211,qmof-451bd3c,1.0655
12212,qmof-5982646,2.19231
12213,qmof-8293079,0.683015
12214,qmof-ab953dd,0.539378
12215,qmof-b2093eb,1.78955
12216,qmof-ccc0f18,0.144831
12217,qmof-35d63dc,1.77748
12218,qmof-99749e3,3.20821
12219,qmof-830caa3,0.955638
12220,qmof-bd8bc35,1.94936
12221,qmof-af9803a,1.16667
12222,qmof-bde105e,1.68331
12223,qmof-44525cd,2.15652
12224,qmof-fb859e4,1.19641
12225,qmof-2034ad8,0.803847
12226,qmof-cef46c3,0.789503
12227,qmof-bd93e36,1.2276
12228,qmof-268d1d4,1.31869
12229,qmof-d1f7039,2.5556
12230,qmof-68f7719,2.36374
12231,qmof-3db4dff,1.81103
12232,qmof-a0090fa,1.67786
12233,qmof-6634b3e,1.95925
12234,qmof-eb7c07e,1.94585
12235,qmof-a3576ea,0.763072
12236,qmof-6f5b20c,1.20393
12237,qmof-e82535e,2.4628
12238,qmof-1ddbf02,1.81942
12239,qmof-a883af6,2.85072
12240,qmof-27db329,2.5381
12241,qmof-a7bbb67,2.59181
12242,qmof-02b1fc1,1.91106
12243,qmof-8580f8b,1.40633
12244,qmof-3356268,1.75612
12245,qmof-7cc3a8d,1.78342
12246,qmof-4dbdf12,2.03583
12247,qmof-3d85027,0.385376
12248,qmof-b4566a8,1.90575
12249,qmof-618e887,1.85706
12250,qmof-7188d32,1.98812
12251,qmof-6304adf,2.40902
12252,qmof-d7de8a6,2.50822
12253,qmof-b4dc0ec,1.45
12254,qmof-d3dcec0,0.781283
12255,qmof-ecd4c56,1.83019
12256,qmof-3343792,0.727589
12257,qmof-fe3c849,0.727863
12258,qmof-43f2897,2.4064
12259,qmof-738e108,2.77475
12260,qmof-c31564c,2.01995
12261,qmof-160bc38,1.63846
12262,qmof-3fb0086,1.08868
12263,qmof-c1a51f9,3.49883
12264,qmof-5da988a,1.57742
12265,qmof-5a80a90,0.838731
12266,qmof-0497f28,1.90766
12267,qmof-3a11c2e,1.5212
12268,qmof-a2408a4,1.69106
12269,qmof-09bfb35,2.33781
12270,qmof-72594f7,2.37759
12271,qmof-d30da48,1.4187
12272,qmof-eb94d2d,3.56409
12273,qmof-00089fc,2.37879
12274,qmof-639e83a,1.62131
12275,qmof-846b87e,1.45721
12276,qmof-8ecb2ff,2.11483
12277,qmof-8ebb5d3,2.43527
12278,qmof-f36c793,1.56733
12279,qmof-89b9880,1.68231
12280,qmof-2dfbd1a,1.10046
12281,qmof-cc8a4be,1.67973
12282,qmof-9af4bae,1.54766
12283,qmof-dc0cbac,1.65489
12284,qmof-11869b4,1.31359
12285,qmof-a01cb8a,2.23891
12286,qmof-cc095cc,1.60026
12287,qmof-02d00ee,1.90474
12288,qmof-7ff20e1,1.99529
12289,qmof-e704bc8,1.20851
12290,qmof-dc7e5a3,1.27487
12291,qmof-54d276d,0.740349
12292,qmof-c3c94d3,1.87342
12293,qmof-485839c,1.51688
12294,qmof-438ca23,2.00257
12295,qmof-71c9e40,1.91163
12296,qmof-c49f067,1.69717
12297,qmof-cc5aaaf,1.84012
12298,qmof-63c3734,1.14224
12299,qmof-6d4cad7,2.70475
12300,qmof-f4e3be2,1.8348
12301,qmof-0c2559f,0.433415
12302,qmof-3104826,1.5336
12303,qmof-86d10b6,1.21715
12304,qmof-b85d555,1.94354
12305,qmof-f2c4016,0.728949
12306,qmof-6ad6621,2.68127
